utc_timestamp,actual,forecast,error,lower_ci,upper_ci
2018-02-14 06:00:00+00:00,68126.0,47806.83209837564,20319.167901624358,,
2018-02-14 07:00:00+00:00,69725.0,51088.405738973386,18636.594261026614,,
2018-02-14 08:00:00+00:00,69611.0,53516.65444372817,16094.34555627183,,
2018-02-14 09:00:00+00:00,71104.0,55317.52333937114,15786.476660628861,,
2018-02-14 10:00:00+00:00,71930.0,56751.39055667064,15178.609443329362,,
2018-02-14 11:00:00+00:00,71476.0,56579.04289666019,14896.95710333981,,
2018-02-14 12:00:00+00:00,70281.0,55302.04081010131,14978.959189898691,,
2018-02-14 13:00:00+00:00,68638.0,54264.23478446923,14373.765215530773,,
2018-02-14 14:00:00+00:00,67994.0,54123.48441082431,13870.515589175688,,
2018-02-14 15:00:00+00:00,67380.0,55758.812723525494,11621.187276474506,,
2018-02-14 16:00:00+00:00,69297.0,58280.077719353845,11016.922280646155,,
2018-02-14 17:00:00+00:00,72643.0,57997.56734108059,14645.43265891941,,
2018-02-14 18:00:00+00:00,71825.0,56197.550018304486,15627.449981695514,,
2018-02-14 19:00:00+00:00,68392.0,52770.19720294549,15621.802797054508,,
2018-02-14 20:00:00+00:00,64852.0,50316.52660922304,14535.473390776962,,
2018-02-14 21:00:00+00:00,62024.0,49014.83892189877,13009.161078101228,,
2018-02-14 22:00:00+00:00,57914.0,45623.605302575954,12290.394697424046,,
2018-02-14 23:00:00+00:00,55166.0,42489.35930554657,12676.640694453432,,
2018-02-15 00:00:00+00:00,53709.0,40422.33258987368,13286.66741012632,,
2018-02-15 01:00:00+00:00,52980.0,39298.20915185829,13681.79084814171,,
2018-02-15 02:00:00+00:00,52919.0,39201.38725790947,13717.612742090532,,
2018-02-15 03:00:00+00:00,53996.0,39884.516731975054,14111.483268024946,,
2018-02-15 04:00:00+00:00,56281.0,41206.67232469548,15074.327675304521,,
2018-02-15 05:00:00+00:00,64020.0,43864.31597437531,20155.684025624687,,
2018-02-15 06:00:00+00:00,70113.0,47759.551363423714,22353.448636576286,,
2018-02-15 07:00:00+00:00,72901.0,51041.12500402146,21859.874995978542,,
2018-02-15 08:00:00+00:00,73929.0,53469.37370877624,20459.626291223758,,
2018-02-15 09:00:00+00:00,74623.0,55270.24260441921,19352.75739558079,,
2018-02-15 10:00:00+00:00,75155.0,56704.10982171871,18450.89017828129,,
2018-02-15 11:00:00+00:00,74313.0,56531.76216170826,17781.237838291738,,
2018-02-15 12:00:00+00:00,73840.0,55254.76007514938,18585.23992485062,,
2018-02-15 13:00:00+00:00,72961.0,54216.9540495173,18744.0459504827,,
2018-02-15 14:00:00+00:00,71885.0,54076.203675872384,17808.796324127616,,
2018-02-15 15:00:00+00:00,71024.0,55711.531988573566,15312.468011426434,,
2018-02-15 16:00:00+00:00,72021.0,58232.79698440192,13788.203015598083,,
2018-02-15 17:00:00+00:00,73563.0,57950.28660612866,15612.713393871338,,
2018-02-15 18:00:00+00:00,71853.0,56150.26928335256,15702.730716647442,,
2018-02-15 19:00:00+00:00,67915.0,52722.916467993564,15192.083532006436,,
2018-02-15 20:00:00+00:00,64857.0,50269.24587427111,14587.75412572889,,
2018-02-15 21:00:00+00:00,62297.0,48967.558186946844,13329.441813053156,,
2018-02-15 22:00:00+00:00,58332.0,45576.324567624026,12755.675432375974,,
2018-02-15 23:00:00+00:00,55205.0,42442.07857059464,12762.92142940536,,
2018-02-16 00:00:00+00:00,52860.0,40375.05185492175,12484.948145078248,,
2018-02-16 01:00:00+00:00,51429.0,39250.92841690636,12178.071583093639,,
2018-02-16 02:00:00+00:00,51859.0,39154.10652295754,12704.89347704246,,
2018-02-16 03:00:00+00:00,53193.0,39837.23599702313,13355.764002976874,,
2018-02-16 04:00:00+00:00,56321.0,41159.39158974355,15161.60841025645,,
2018-02-16 05:00:00+00:00,63239.0,43817.035239423385,19421.964760576615,,
2018-02-16 06:00:00+00:00,68252.0,47712.270628471786,20539.729371528214,,
2018-02-16 07:00:00+00:00,70241.0,50993.84426906953,19247.15573093047,,
2018-02-16 08:00:00+00:00,70431.0,53422.092973824314,17008.907026175686,,
2018-02-16 09:00:00+00:00,70948.0,55222.96186946728,15725.038130532717,,
2018-02-16 10:00:00+00:00,71621.0,56656.82908676678,14964.170913233218,,
2018-02-16 11:00:00+00:00,70762.0,56484.481426756334,14277.518573243666,,
2018-02-16 12:00:00+00:00,69320.0,55207.47934019745,14112.520659802547,,
2018-02-16 13:00:00+00:00,67842.0,54169.67331456537,13672.32668543463,,
2018-02-16 14:00:00+00:00,66619.0,54028.922940920456,12590.077059079544,,
2018-02-16 15:00:00+00:00,65846.0,55664.25125362164,10181.748746378362,,
2018-02-16 16:00:00+00:00,66927.0,58185.51624944999,8741.48375055001,,
2018-02-16 17:00:00+00:00,69806.0,57903.005871176734,11902.994128823266,,
2018-02-16 18:00:00+00:00,68313.0,56102.98854840063,12210.01145159937,,
2018-02-16 19:00:00+00:00,64315.0,52675.635733041636,11639.364266958364,,
2018-02-16 20:00:00+00:00,61092.0,50221.96513931918,10870.034860680818,,
2018-02-16 21:00:00+00:00,58732.0,48920.277451994916,9811.722548005084,,
2018-02-16 22:00:00+00:00,55405.0,45529.0438326721,9875.956167327902,,
2018-02-16 23:00:00+00:00,52474.0,42394.79783564271,10079.202164357288,,
2018-02-17 00:00:00+00:00,50322.0,40327.771119969824,9994.228880030176,,
2018-02-17 01:00:00+00:00,48893.0,39203.64768195443,9689.352318045567,,
2018-02-17 02:00:00+00:00,49027.0,39106.82578800561,9920.174211994388,,
2018-02-17 03:00:00+00:00,48831.0,39789.9552620712,9041.044737928802,,
2018-02-17 04:00:00+00:00,48636.0,41112.11085479162,7523.889145208377,,
2018-02-17 05:00:00+00:00,49510.0,43769.75450447146,5740.245495528543,,
2018-02-17 06:00:00+00:00,52031.0,47664.98989351986,4366.010106480142,,
2018-02-17 07:00:00+00:00,56136.0,50946.5635341176,5189.436465882398,,
2018-02-17 08:00:00+00:00,59264.0,53374.812238872386,5889.187761127614,,
2018-02-17 09:00:00+00:00,61101.0,55175.681134515355,5925.318865484645,,
2018-02-17 10:00:00+00:00,61596.0,56609.548351814854,4986.451648185146,,
2018-02-17 11:00:00+00:00,61127.0,56437.200691804406,4689.799308195594,,
2018-02-17 12:00:00+00:00,59562.0,55160.198605245525,4401.801394754475,,
2018-02-17 13:00:00+00:00,57822.0,54122.39257961344,3699.6074203865574,,
2018-02-17 14:00:00+00:00,56899.0,53981.64220596853,2917.3577940314717,,
2018-02-17 15:00:00+00:00,56428.0,55616.97051866971,811.0294813302899,,
2018-02-17 16:00:00+00:00,58164.0,58138.23551449806,25.764485501938907,,
2018-02-17 17:00:00+00:00,61551.0,57855.725136224806,3695.274863775194,,
2018-02-17 18:00:00+00:00,59608.0,56055.7078134487,3552.292186551298,,
2018-02-17 19:00:00+00:00,56203.0,52628.35499808971,3574.645001910292,,
2018-02-17 20:00:00+00:00,53689.0,50174.68440436725,3514.3155956327464,,
2018-02-17 21:00:00+00:00,52894.0,48872.99671704299,4021.003282957012,,
2018-02-17 22:00:00+00:00,50523.0,45481.76309772017,5041.23690227983,,
2018-02-17 23:00:00+00:00,47079.0,42347.517100690784,4731.482899309216,,
2018-02-18 00:00:00+00:00,45451.0,40280.490385017896,5170.509614982104,,
2018-02-18 01:00:00+00:00,44525.0,39156.366947002505,5368.633052997495,,
2018-02-18 02:00:00+00:00,44134.0,39059.545053053684,5074.454946946316,,
2018-02-18 03:00:00+00:00,43879.0,39742.67452711927,4136.32547288073,,
2018-02-18 04:00:00+00:00,43338.0,41064.830119839695,2273.169880160305,,
2018-02-18 05:00:00+00:00,42334.0,43722.47376951953,-1388.473769519529,,
2018-02-18 06:00:00+00:00,43901.0,47617.70915856793,-3716.70915856793,,
2018-02-18 07:00:00+00:00,48445.0,50899.282799165674,-2454.282799165674,,
2018-02-18 08:00:00+00:00,52199.0,53327.53150392046,-1128.531503920458,,
2018-02-18 09:00:00+00:00,54336.0,55128.40039956343,-792.4003995634266,,
2018-02-18 10:00:00+00:00,55543.0,56562.267616862926,-1019.2676168629259,,
2018-02-18 11:00:00+00:00,54071.0,56389.91995685248,-2318.919956852478,,
2018-02-18 12:00:00+00:00,52405.0,55112.9178702936,-2707.917870293597,,
2018-02-18 13:00:00+00:00,51169.0,54075.111844661515,-2906.1118446615146,,
2018-02-18 14:00:00+00:00,51131.0,53934.3614710166,-2803.3614710166003,,
2018-02-18 15:00:00+00:00,51311.0,55569.68978371778,-4258.689783717782,,
2018-02-18 16:00:00+00:00,54146.0,58090.95477954613,-3944.954779546133,,
2018-02-18 17:00:00+00:00,58588.0,57808.44440127288,779.5555987271218,,
2018-02-18 18:00:00+00:00,57722.0,56008.427078496774,1713.572921503226,,
2018-02-18 19:00:00+00:00,55721.0,52581.07426313778,3139.92573686222,,
2018-02-18 20:00:00+00:00,54118.0,50127.403669415326,3990.5963305846744,,
2018-02-18 21:00:00+00:00,54028.0,48825.71598209106,5202.28401790894,,
2018-02-18 22:00:00+00:00,50904.0,45434.48236276824,5469.517637231758,,
2018-02-18 23:00:00+00:00,48872.0,42300.236365738856,6571.763634261144,,
2018-02-19 00:00:00+00:00,47100.0,40233.20965006597,6866.790349934032,,
2018-02-19 01:00:00+00:00,46534.0,39109.08621205058,7424.913787949423,,
2018-02-19 02:00:00+00:00,47153.0,39012.264318101756,8140.735681898244,,
2018-02-19 03:00:00+00:00,48672.0,39695.39379216734,8976.606207832658,,
2018-02-19 04:00:00+00:00,52230.0,41017.54938488777,11212.450615112233,,
2018-02-19 05:00:00+00:00,61045.0,43675.1930345676,17369.8069654324,,
2018-02-19 06:00:00+00:00,66340.0,47570.428423616,18769.571576383998,,
2018-02-19 07:00:00+00:00,68940.0,50852.002064213746,18087.997935786254,,
2018-02-19 08:00:00+00:00,69346.0,53280.25076896853,16065.74923103147,,
2018-02-19 09:00:00+00:00,70233.0,55081.1196646115,15151.880335388501,,
2018-02-19 10:00:00+00:00,71333.0,56514.986881911,14818.013118089002,,
2018-02-19 11:00:00+00:00,70727.0,56342.63922190055,14384.36077809945,,
2018-02-19 12:00:00+00:00,70118.0,55065.63713534167,15052.362864658331,,
2018-02-19 13:00:00+00:00,69187.0,54027.83110970959,15159.168890290413,,
2018-02-19 14:00:00+00:00,68557.0,53887.08073606467,14669.919263935328,,
2018-02-19 15:00:00+00:00,67317.0,55522.409048765854,11794.590951234146,,
2018-02-19 16:00:00+00:00,68068.0,58043.674044594205,10024.325955405795,,
2018-02-19 17:00:00+00:00,71131.0,57761.16366632095,13369.83633367905,,
2018-02-19 18:00:00+00:00,70205.0,55961.146343544846,14243.853656455154,,
2018-02-19 19:00:00+00:00,66271.0,52533.79352818585,13737.206471814148,,
2018-02-19 20:00:00+00:00,62517.0,50080.1229344634,12436.877065536602,,
2018-02-19 21:00:00+00:00,59843.0,48778.43524713913,11064.564752860868,,
2018-02-19 22:00:00+00:00,56067.0,45387.201627816314,10679.798372183686,,
2018-02-19 23:00:00+00:00,52984.0,42252.95563078693,10731.044369213072,,
2018-02-20 00:00:00+00:00,51416.0,40185.92891511404,11230.07108488596,,
2018-02-20 01:00:00+00:00,50406.0,39061.80547709865,11344.19452290135,,
2018-02-20 02:00:00+00:00,50794.0,38964.98358314983,11829.016416850172,,
2018-02-20 03:00:00+00:00,52339.0,39648.113057215414,12690.886942784586,,
2018-02-20 04:00:00+00:00,55261.0,40970.26864993584,14290.731350064161,,
2018-02-20 05:00:00+00:00,61891.0,43627.91229961567,18263.087700384327,,
2018-02-20 06:00:00+00:00,66918.0,47523.147688664074,19394.852311335926,,
2018-02-20 07:00:00+00:00,69348.0,50804.72132926182,18543.278670738182,,
2018-02-20 08:00:00+00:00,69307.0,53232.9700340166,16074.029965983398,,
2018-02-20 09:00:00+00:00,70251.0,55033.83892965957,15217.16107034043,,
2018-02-20 10:00:00+00:00,70826.0,56467.70614695907,14358.29385304093,,
2018-02-20 11:00:00+00:00,70353.0,56295.35848694862,14057.641513051378,,
2018-02-20 12:00:00+00:00,70683.0,55018.35640038974,15664.64359961026,,
2018-02-20 13:00:00+00:00,69909.0,53980.55037475766,15928.449625242341,,
2018-02-20 14:00:00+00:00,69253.0,53839.800001112744,15413.199998887256,,
2018-02-20 15:00:00+00:00,67725.0,55475.128313813926,12249.871686186074,,
2018-02-20 16:00:00+00:00,68366.0,57996.39330964228,10369.606690357723,,
2018-02-20 17:00:00+00:00,71275.0,57713.88293136902,13561.117068630978,,
2018-02-20 18:00:00+00:00,70620.0,55913.86560859292,14706.134391407082,,
2018-02-20 19:00:00+00:00,67142.0,52486.512793233924,14655.487206766076,,
2018-02-20 20:00:00+00:00,63407.0,50032.84219951147,13374.15780048853,,
2018-02-20 21:00:00+00:00,60649.0,48731.154512187204,11917.845487812796,,
2018-02-20 22:00:00+00:00,57019.0,45339.920892864386,11679.079107135614,,
2018-02-20 23:00:00+00:00,53544.0,42205.674895835,11338.325104165,,
2018-02-21 00:00:00+00:00,51672.0,40138.64818016211,11533.351819837888,,
2018-02-21 01:00:00+00:00,50964.0,39014.52474214672,11949.475257853279,,
2018-02-21 02:00:00+00:00,51291.0,38917.7028481979,12373.2971518021,,
2018-02-21 03:00:00+00:00,52283.0,39600.832322263486,12682.167677736514,,
2018-02-21 04:00:00+00:00,55190.0,40922.98791498391,14267.01208501609,,
2018-02-21 05:00:00+00:00,62547.0,43580.631564663745,18966.368435336255,,
2018-02-21 06:00:00+00:00,67413.0,47475.866953712146,19937.133046287854,,
2018-02-21 07:00:00+00:00,69331.0,50757.44059430989,18573.55940569011,,
2018-02-21 08:00:00+00:00,69470.0,53185.689299064674,16284.310700935326,,
2018-02-21 09:00:00+00:00,69908.0,54986.55819470764,14921.441805292357,,
2018-02-21 10:00:00+00:00,70098.0,56420.42541200714,13677.574587992858,,
2018-02-21 11:00:00+00:00,69016.0,56248.077751996694,12767.922248003306,,
2018-02-21 12:00:00+00:00,69151.0,54971.07566543781,14179.924334562187,,
2018-02-21 13:00:00+00:00,68346.0,53933.26963980573,14412.73036019427,,
2018-02-21 14:00:00+00:00,67736.0,53792.519266160816,13943.480733839184,,
2018-02-21 15:00:00+00:00,66376.0,55427.847578862,10948.152421138002,,
2018-02-21 16:00:00+00:00,67440.0,57949.11257469035,9490.887425309651,,
2018-02-21 17:00:00+00:00,70753.0,57666.602196417094,13086.397803582906,,
2018-02-21 18:00:00+00:00,70662.0,55866.58487364099,14795.41512635901,,
2018-02-21 19:00:00+00:00,67391.0,52439.232058281996,14951.767941718004,,
2018-02-21 20:00:00+00:00,63891.0,49985.56146455954,13905.438535440459,,
2018-02-21 21:00:00+00:00,60983.0,48683.873777235276,12299.126222764724,,
2018-02-21 22:00:00+00:00,57131.0,45292.64015791246,11838.359842087542,,
2018-02-21 23:00:00+00:00,54076.0,42158.39416088307,11917.605839116928,,
2018-02-22 00:00:00+00:00,52472.0,40091.367445210184,12380.632554789816,,
2018-02-22 01:00:00+00:00,51598.0,38967.24400719479,12630.755992805207,,
2018-02-22 02:00:00+00:00,51429.0,38870.42211324597,12558.577886754028,,
2018-02-22 03:00:00+00:00,52411.0,39553.55158731156,12857.448412688442,,
2018-02-22 04:00:00+00:00,55211.0,40875.70718003198,14335.292819968017,,
2018-02-22 05:00:00+00:00,62226.0,43533.35082971182,18692.649170288183,,
2018-02-22 06:00:00+00:00,67512.0,47428.58621876022,20083.413781239782,,
2018-02-22 07:00:00+00:00,69562.0,50710.15985935796,18851.840140642038,,
2018-02-22 08:00:00+00:00,69859.0,53138.408564112746,16720.591435887254,,
2018-02-22 09:00:00+00:00,70182.0,54939.277459755715,15242.722540244285,,
2018-02-22 10:00:00+00:00,70816.0,56373.144677055214,14442.855322944786,,
2018-02-22 11:00:00+00:00,69893.0,56200.797017044766,13692.202982955234,,
2018-02-22 12:00:00+00:00,69655.0,54923.794930485885,14731.205069514115,,
2018-02-22 13:00:00+00:00,69304.0,53885.9889048538,15418.011095146197,,
2018-02-22 14:00:00+00:00,68676.0,53745.23853120889,14930.761468791112,,
2018-02-22 15:00:00+00:00,68015.0,55380.56684391007,12634.43315608993,,
2018-02-22 16:00:00+00:00,69200.0,57901.83183973842,11298.168160261579,,
2018-02-22 17:00:00+00:00,71910.0,57619.321461465166,14290.678538534834,,
2018-02-22 18:00:00+00:00,70749.0,55819.30413868906,14929.695861310938,,
2018-02-22 19:00:00+00:00,66810.0,52391.95132333007,14418.048676669932,,
2018-02-22 20:00:00+00:00,63571.0,49938.28072960761,13632.719270392387,,
2018-02-22 21:00:00+00:00,61005.0,48636.59304228335,12368.406957716652,,
2018-02-22 22:00:00+00:00,57320.0,45245.35942296053,12074.64057703947,,
2018-02-22 23:00:00+00:00,53965.0,42111.113425931144,11853.886574068856,,
2018-02-23 00:00:00+00:00,52401.0,40044.086710258256,12356.913289741744,,
2018-02-23 01:00:00+00:00,51862.0,38919.963272242865,12942.036727757135,,
2018-02-23 02:00:00+00:00,52143.0,38823.14137829404,13319.858621705956,,
2018-02-23 03:00:00+00:00,53309.0,39506.27085235963,13802.72914764037,,
2018-02-23 04:00:00+00:00,56196.0,40828.426445080055,15367.573554919945,,
2018-02-23 05:00:00+00:00,63247.0,43486.07009475989,19760.92990524011,,
2018-02-23 06:00:00+00:00,67791.0,47381.30548380829,20409.69451619171,,
2018-02-23 07:00:00+00:00,69972.0,50662.879124406034,19309.120875593966,,
2018-02-23 08:00:00+00:00,70047.0,53091.12782916082,16955.872170839182,,
2018-02-23 09:00:00+00:00,70509.0,54891.99672480379,15617.003275196214,,
2018-02-23 10:00:00+00:00,71661.0,56325.863942103286,15335.136057896714,,
2018-02-23 11:00:00+00:00,71100.0,56153.51628209284,14946.483717907162,,
2018-02-23 12:00:00+00:00,69465.0,54876.51419553396,14588.485804466043,,
2018-02-23 13:00:00+00:00,67881.0,53838.708169901874,14042.291830098126,,
2018-02-23 14:00:00+00:00,67147.0,53697.95779625696,13449.04220374304,,
2018-02-23 15:00:00+00:00,66165.0,55333.28610895814,10831.713891041858,,
2018-02-23 16:00:00+00:00,67154.0,57854.55110478649,9299.448895213507,,
2018-02-23 17:00:00+00:00,70479.0,57572.04072651324,12906.959273486762,,
2018-02-23 18:00:00+00:00,70110.0,55772.023403737134,14337.976596262866,,
2018-02-23 19:00:00+00:00,66150.0,52344.67058837814,13805.32941162186,,
2018-02-23 20:00:00+00:00,62287.0,49890.999994655685,12396.000005344315,,
2018-02-23 21:00:00+00:00,60435.0,48589.31230733142,11845.68769266858,,
2018-02-23 22:00:00+00:00,56602.0,45198.0786880086,11403.921311991398,,
2018-02-23 23:00:00+00:00,53577.0,42063.832690979216,11513.167309020784,,
2018-02-24 00:00:00+00:00,51745.0,39996.80597530633,11748.194024693672,,
2018-02-24 01:00:00+00:00,50551.0,38872.68253729094,11678.317462709063,,
2018-02-24 02:00:00+00:00,49971.0,38775.860643342116,11195.139356657884,,
2018-02-24 03:00:00+00:00,49599.0,39458.9901174077,10140.009882592298,,
2018-02-24 04:00:00+00:00,49321.0,40781.14571012813,8539.854289871873,,
2018-02-24 05:00:00+00:00,50166.0,43438.78935980796,6727.210640192039,,
2018-02-24 06:00:00+00:00,52776.0,47334.02474885636,5441.975251143638,,
2018-02-24 07:00:00+00:00,56914.0,50615.598389454106,6298.401610545894,,
2018-02-24 08:00:00+00:00,59128.0,53043.84709420889,6084.15290579111,,
2018-02-24 09:00:00+00:00,61124.0,54844.71598985186,6279.2840101481415,,
2018-02-24 10:00:00+00:00,62347.0,56278.58320715136,6068.416792848642,,
2018-02-24 11:00:00+00:00,60611.0,56106.23554714091,4504.76445285909,,
2018-02-24 12:00:00+00:00,58718.0,54829.23346058203,3888.766539417971,,
2018-02-24 13:00:00+00:00,56977.0,53791.42743494995,3185.5725650500535,,
2018-02-24 14:00:00+00:00,55443.0,53650.67706130503,1792.322938694968,,
2018-02-24 15:00:00+00:00,56273.0,55286.005374006214,986.994625993786,,
2018-02-24 16:00:00+00:00,58826.0,57807.270369834565,1018.7296301654351,,
2018-02-24 17:00:00+00:00,62536.0,57524.75999156131,5011.24000843869,,
2018-02-24 18:00:00+00:00,61781.0,55724.742668785206,6056.257331214794,,
2018-02-24 19:00:00+00:00,57832.0,52297.38985342621,5534.610146573788,,
2018-02-24 20:00:00+00:00,55169.0,49843.71925970376,5325.280740296243,,
2018-02-24 21:00:00+00:00,54730.0,48542.03157237949,6187.968427620508,,
2018-02-24 22:00:00+00:00,52120.0,45150.79795305667,6969.202046943326,,
2018-02-24 23:00:00+00:00,49612.0,42016.55195602729,7595.448043972712,,
2018-02-25 00:00:00+00:00,47887.0,39949.5252403544,7937.4747596456,,
2018-02-25 01:00:00+00:00,46732.0,38825.40180233901,7906.598197660991,,
2018-02-25 02:00:00+00:00,46091.0,38728.57990839019,7362.4200916098125,,
2018-02-25 03:00:00+00:00,45929.0,39411.709382455774,6517.290617544226,,
2018-02-25 04:00:00+00:00,45106.0,40733.8649751762,4372.135024823801,,
2018-02-25 05:00:00+00:00,44001.0,43391.50862485603,609.4913751439672,,
2018-02-25 06:00:00+00:00,45244.0,47286.744013904434,-2042.7440139044338,,
2018-02-25 07:00:00+00:00,48781.0,50568.31765450218,-1787.317654502178,,
2018-02-25 08:00:00+00:00,52091.0,52996.56635925696,-905.5663592569617,,
2018-02-25 09:00:00+00:00,54176.0,54797.43525489993,-621.4352548999304,,
2018-02-25 10:00:00+00:00,55660.0,56231.30247219943,-571.3024721994298,,
2018-02-25 11:00:00+00:00,55027.0,56058.95481218898,-1031.954812188982,,
2018-02-25 12:00:00+00:00,52819.0,54781.9527256301,-1962.9527256301008,,
2018-02-25 13:00:00+00:00,51931.0,53744.14669999802,-1813.1466999980184,,
2018-02-25 14:00:00+00:00,51657.0,53603.396326353104,-1946.396326353104,,
2018-02-25 15:00:00+00:00,51881.0,55238.724639054286,-3357.724639054286,,
2018-02-25 16:00:00+00:00,55288.0,57759.98963488264,-2471.989634882637,,
2018-02-25 17:00:00+00:00,60526.0,57477.47925660938,3048.520743390618,,
2018-02-25 18:00:00+00:00,60320.0,55677.46193383328,4642.538066166722,,
2018-02-25 19:00:00+00:00,58102.0,52250.10911847428,5851.890881525716,,
2018-02-25 20:00:00+00:00,55843.0,49796.43852475183,6046.561475248171,,
2018-02-25 21:00:00+00:00,56619.0,48494.750837427564,8124.249162572436,,
2018-02-25 22:00:00+00:00,53997.0,45103.517218104746,8893.482781895254,,
2018-02-25 23:00:00+00:00,51660.0,41969.27122107536,9690.72877892464,,
2018-02-26 00:00:00+00:00,50473.0,39902.24450540247,10570.755494597528,,
2018-02-26 01:00:00+00:00,50017.0,38778.12106738708,11238.878932612919,,
2018-02-26 02:00:00+00:00,50183.0,38681.29917343826,11501.70082656174,,
2018-02-26 03:00:00+00:00,51342.0,39364.428647503846,11977.571352496154,,
2018-02-26 04:00:00+00:00,54956.0,40686.58424022427,14269.41575977573,,
2018-02-26 05:00:00+00:00,63167.0,43344.227889904105,19822.772110095895,,
2018-02-26 06:00:00+00:00,68148.0,47239.463278952506,20908.536721047494,,
2018-02-26 07:00:00+00:00,70877.0,50521.03691955025,20355.96308044975,,
2018-02-26 08:00:00+00:00,70870.0,52949.285624305034,17920.714375694966,,
2018-02-26 09:00:00+00:00,71768.0,54750.154519948,17017.845480051998,,
2018-02-26 10:00:00+00:00,72938.0,56184.0217372475,16753.9782627525,,
2018-02-26 11:00:00+00:00,72552.0,56011.674077237054,16540.325922762946,,
2018-02-26 12:00:00+00:00,72360.0,54734.67199067817,17625.328009321827,,
2018-02-26 13:00:00+00:00,71625.0,53696.86596504609,17928.13403495391,,
2018-02-26 14:00:00+00:00,71023.0,53556.115591401176,17466.884408598824,,
2018-02-26 15:00:00+00:00,70507.0,55191.44390410236,15315.556095897642,,
2018-02-26 16:00:00+00:00,71465.0,57712.70889993071,13752.291100069291,,
2018-02-26 17:00:00+00:00,74756.0,57430.198521657454,17325.801478342546,,
2018-02-26 18:00:00+00:00,75163.0,55630.18119888135,19532.81880111865,,
2018-02-26 19:00:00+00:00,71493.0,52202.828383522356,19290.171616477644,,
2018-02-26 20:00:00+00:00,67712.0,49749.1577897999,17962.8422102001,,
2018-02-26 21:00:00+00:00,65393.0,48447.470102475636,16945.529897524364,,
2018-02-26 22:00:00+00:00,62032.0,45056.23648315282,16975.763516847182,,
2018-02-26 23:00:00+00:00,59442.0,41921.99048612343,17520.00951387657,,
2018-02-27 00:00:00+00:00,57381.0,39854.963770450544,17526.036229549456,,
2018-02-27 01:00:00+00:00,56488.0,38730.84033243515,17757.159667564847,,
2018-02-27 02:00:00+00:00,56192.0,38634.01843848633,17557.98156151367,,
2018-02-27 03:00:00+00:00,57025.0,39317.14791255192,17707.852087448082,,
2018-02-27 04:00:00+00:00,59594.0,40639.30350527234,18954.696494727657,,
2018-02-27 05:00:00+00:00,66445.0,43296.94715495218,23148.052845047823,,
2018-02-27 06:00:00+00:00,71166.0,47192.18254400058,23973.817455999422,,
2018-02-27 07:00:00+00:00,73487.0,50473.75618459832,23013.243815401678,,
2018-02-27 08:00:00+00:00,73386.0,52902.004889353106,20483.995110646894,,
2018-02-27 09:00:00+00:00,73463.0,54702.873784996074,18760.126215003926,,
2018-02-27 10:00:00+00:00,73359.0,56136.741002295574,17222.258997704426,,
2018-02-27 11:00:00+00:00,73258.0,55964.393342285126,17293.606657714874,,
2018-02-27 12:00:00+00:00,72664.0,54687.391255726245,17976.608744273755,,
2018-02-27 13:00:00+00:00,71563.0,53649.58523009416,17913.414769905838,,
2018-02-27 14:00:00+00:00,71373.0,53508.83485644925,17864.165143550752,,
2018-02-27 15:00:00+00:00,70168.0,55144.16316915043,15023.83683084957,,
2018-02-27 16:00:00+00:00,71167.0,57665.42816497878,13501.57183502122,,
2018-02-27 17:00:00+00:00,74282.0,57382.917786705526,16899.082213294474,,
2018-02-27 18:00:00+00:00,74159.0,55582.90046392942,18576.09953607058,,
2018-02-27 19:00:00+00:00,70891.0,52155.54764857043,18735.452351429572,,
2018-02-27 20:00:00+00:00,67372.0,49701.87705484797,17670.122945152027,,
2018-02-27 21:00:00+00:00,64772.0,48400.18936752371,16371.810632476292,,
2018-02-27 22:00:00+00:00,61269.0,45008.95574820089,16260.04425179911,,
2018-02-27 23:00:00+00:00,58674.0,41874.709751171504,16799.290248828496,,
2018-02-28 00:00:00+00:00,57284.0,39807.683035498616,17476.316964501384,,
2018-02-28 01:00:00+00:00,56290.0,38683.559597483225,17606.440402516775,,
2018-02-28 02:00:00+00:00,55539.0,38586.7377035344,16952.262296465597,,
2018-02-28 03:00:00+00:00,56418.0,39269.86717759999,17148.13282240001,,
2018-02-28 04:00:00+00:00,59332.0,40592.022770320415,18739.977229679585,,
2018-02-28 05:00:00+00:00,66897.0,43249.66642000025,23647.33357999975,,
2018-02-28 06:00:00+00:00,71155.0,47144.90180904865,24010.09819095135,,
2018-02-28 07:00:00+00:00,73604.0,50426.475449646394,23177.524550353606,,
2018-02-28 08:00:00+00:00,73997.0,52854.72415440118,21142.275845598822,,
2018-02-28 09:00:00+00:00,74666.0,54655.59305004415,20010.406949955854,,
2018-02-28 10:00:00+00:00,74081.0,56089.460267343646,17991.539732656354,,
2018-02-28 11:00:00+00:00,73082.0,55917.1126073332,17164.887392666802,,
2018-02-28 12:00:00+00:00,72286.0,54640.11052077432,17645.889479225683,,
2018-02-28 13:00:00+00:00,71772.0,53602.304495142234,18169.695504857766,,
2018-02-28 14:00:00+00:00,71183.0,53461.55412149732,17721.44587850268,,
2018-02-28 15:00:00+00:00,70920.0,55096.8824341985,15823.117565801498,,
2018-02-28 16:00:00+00:00,72142.0,57618.14743002685,14523.852569973147,,
2018-02-28 17:00:00+00:00,75696.0,57335.6370517536,18360.362948246402,,
